Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
3001,IN *HERE TO THERE LLC BELLINGHAM WA,0001,05-03-2026,04-03-2026,IN *HERE TO THERE LLC,245.8,Debit,4214,BELLINGHAM,USA,982252638,WA,1.404571428
3001,NDHP-E PERMIT BISMARCK ND,0001,05-03-2026,05-03-2026,NDHP-E PERMIT,39.38,Debit,9399,BISMARCK,USA,58505,ND,1.406428571
3001,CASEYS #3364 CARRINGTON ND,0001,05-03-2026,03-03-2026,CASEYS #3364,773.63,Debit,5541,CARRINGTON,USA,58421,ND,1.406395433
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,05-03-2026,04-03-2026,WSDOT COMMERCIAL VEHIC,14.47,Debit,9399,TUMWATER,USA,98504,WA,1.404854368
3001,TROTTERS WHOA N GO VII SARGENT NE,0001,06-03-2026,05-03-2026,TROTTERS WHOA N GO VII,548.72,Debit,5541,SARGENT,USA,68874,NE,1.40607303
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,06-03-2026,05-03-2026,DTOPS SINGLE CROSSING,29.21,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.404326923
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,06-03-2026,05-03-2026,DTOPS SINGLE CROSSING,29.21,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.404326923
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,06-03-2026,05-03-2026,DTOPS SINGLE CROSSING,29.21,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.404326923
3001,PZG**MT DEPT TRANSPORT HELENA MT,0001,06-03-2026,05-03-2026,PZG**MT DEPT TRANSPORT,612.95,Debit,9399,HELENA,USA,59601,MT,1.404560036
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,06-03-2026,05-03-2026,SD DEPT OF TRANS OPS,340.28,Debit,9399,PIERRE,USA,57501,SD,1.404548644
3001,TIM HORTONS #2165 CROSSFIELD AB,0001,06-03-2026,05-03-2026,TIM HORTONS #2165,9.16,Debit,5814,CROSSFIELD,CAN,T0M 0S0,AB,0
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,06-03-2026,04-03-2026,TOOT'N TOTUM #100 -,698.29,Debit,5541,PERRTYON,USA,79070,TX,1.404557888
3001,SD DEPT OF TRANS OPS PIERRE SD,0001,06-03-2026,05-03-2026,SD DEPT OF TRANS OPS,678.5,Debit,9399,PIERRE,USA,57501,SD,1.404558345
0137,AUTH USER FEE 2026-27,0012,06-03-2026,01-01-2026,AUTH USER FEE 2026-27,50,Debit,,,,00000,,0
3001,BC PERMIT CENTRE VICTORIA BC,0001,06-03-2026,04-03-2026,BC PERMIT CENTRE,15,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,06-03-2026,04-03-2026,IA DOT MOTOR CARRIER S,332.18,Debit,9399,ANKENY,USA,50021,IA,1.404566596
3001,NDHP-E PERMIT BISMARCK ND,0001,06-03-2026,06-03-2026,NDHP-E PERMIT,81.77,Debit,9399,BISMARCK,USA,58505,ND,1.409827586
3001,LOVE'S #0367 INSIDE LE ROY IL,0001,06-03-2026,05-03-2026,LOVE'S #0367 INSIDE,421.37,Debit,5541,LE ROY,USA,61752,IL,1.404566666
3001,NDHP-E PERMIT BISMARCK ND,0001,06-03-2026,06-03-2026,NDHP-E PERMIT,81.47,Debit,9399,BISMARCK,USA,58505,ND,1.404655172
3001,CEFCO #2006 SMARTDESQ SHAMROCK TX,0001,06-03-2026,04-03-2026,CEFCO #2006 SMARTDESQ,396.34,Debit,5541,SHAMROCK,USA,79079,TX,1.404564462
0137,AUTH USER FEE 2026-27,0012,06-03-2026,18-01-2026,AUTH USER FEE 2026-27,50,Debit,,,,00000,,0
3001,POPEYES #13935 CALGARY AB,0001,06-03-2026,04-03-2026,POPEYES #13935,15.74,Debit,5814,CALGARY,CAN,T2S 2P4,AB,0
3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,0001,06-03-2026,05-03-2026,OKC SIZE & WEIGHTS PER,61.35,Debit,9399,OKLAHOMA CITY,USA,73105,OK,1.404532967
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,06-03-2026,05-03-2026,TXDMV OS PERMIT TPE,86.53,Debit,9399,AUSTIN,USA,78731,TX,1.404479792
0137,AUTH USER FEE 2026-27,0012,06-03-2026,01-02-2026,AUTH USER FEE 2026-27,50,Debit,,,,00000,,0
3001,CO-OP TAXI LINE EDMONTON AB,0001,06-03-2026,05-03-2026,CO-OP TAXI LINE,10,Debit,4121,EDMONTON,CAN,T5H3J7,AB,0
0137,AUTH USER FEE 2026-27,0012,06-03-2026,21-02-2026,AUTH USER FEE 2026-27,50,Debit,,,,00000,,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,06-03-2026,05-03-2026,DTOPS SINGLE CROSSING,29.21,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.404326923
3001,THE FILLING STATION ROCKY VIEW AB,0001,06-03-2026,05-03-2026,THE FILLING STATION,14.5,Debit,5499,ROCKY VIEW,CAN,T1X 0L7,AB,0
3001,Audible CA*6E7BY6UT3 NEWARK NJ,0001,06-03-2026,05-03-2026,Audible CA*6E7BY6UT3,1.04,Debit,5968,NEWARK,USA,07102,NJ,0
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,06-03-2026,04-03-2026,AB TRANSP 403-340-5075,391.5,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,HUGHES PETROLEUM LTD # EDMONTON AB,0001,06-03-2026,05-03-2026,HUGHES PETROLEUM LTD #,30.57,Debit,5542,EDMONTON,CAN,T5H 0G1,AB,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,06-03-2026,05-03-2026,DTOPS SINGLE CROSSING,29.21,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.404326923
3001,MCSD OSOW - CONV. FEE NASHVILLE TN,0001,06-03-2026,04-03-2026,MCSD OSOW - CONV. FEE,9.79,Debit,9399,NASHVILLE,USA,37215,TN,1.410662824
0404,CASH INTEREST CHARGE,0002,06-03-2026,06-03-2026,CASH INTEREST CHARGE,15.02,Debit,,,,,,0
0137,AUTH USER FEE 2026-27,0012,06-03-2026,01-02-2026,AUTH USER FEE 2026-27,50,Debit,,,,00000,,0
3001,STUDIO 6 SUITES CHATTANOOGA TN,0001,06-03-2026,04-03-2026,STUDIO 6 SUITES,98.7,Debit,7011,CHATTANOOGA,USA,37419,TN,1.41
3001,LOVE'S #0691 INSIDE ELY NV,0001,06-03-2026,05-03-2026,LOVE'S #0691 INSIDE,347.39,Debit,5541,ELY,USA,89301,NV,1.404560708
3001,STEVE'S NO FRILLS #362 SPRUCE GROVE AB,0001,09-03-2026,08-03-2026,STEVE'S NO FRILLS #362,7.19,Debit,5411,SPRUCE GROVE,CAN,T7X 0V6,AB,0
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,09-03-2026,07-03-2026,DTOPS SINGLE CROSSING,29.23,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.405288461
3001,CENEX-PARKLAND USA COR TOWER CITY ND,0001,09-03-2026,05-03-2026,CENEX-PARKLAND USA COR,23.5,Debit,5541,TOWER CITY,USA,58071,ND,1.404662283
3001,FLYING J 1043 IDAHO FALLS ID,0001,09-03-2026,07-03-2026,FLYING J 1043,1222.18,Debit,5541,IDAHO FALLS,USA,83402,ID,1.40558009
3001,BB OF LAS VEGAS #76 N LAS VEGAS NV,0001,09-03-2026,08-03-2026,BB OF LAS VEGAS #76,105.55,Debit,7542,N LAS VEGAS,USA,890304137,NV,1.405459387
3001,CCD ORION FEE SALEM OR,0001,09-03-2026,06-03-2026,CCD ORION FEE,5.23,Debit,9399,SALEM,USA,973015397,OR,1.405913978
3001,TA HILLSBORO HILLSBORO TX,0001,09-03-2026,07-03-2026,TA HILLSBORO,758.25,Debit,5541,HILLSBORO,USA,76645,TX,1.405572238
3001,BB OF LAS VEGAS #76 N LAS VEGAS NV,0001,09-03-2026,08-03-2026,BB OF LAS VEGAS #76,146.88,Debit,7542,N LAS VEGAS,USA,890304137,NV,1.405550239
3001,TRACTOR SUPPLY CO #193 GLENDIVE MT,0001,09-03-2026,06-03-2026,TRACTOR SUPPLY CO #193,46.37,Debit,5599,GLENDIVE,USA,59330,MT,1.406003638
3001,PETRO FUEL FARGO ND,0001,09-03-2026,06-03-2026,PETRO FUEL,834.93,Debit,5541,FARGO,USA,58103,ND,1.405582397
3001,VCN*IDAHODOT BOISE ID,0001,09-03-2026,06-03-2026,VCN*IDAHODOT,60.24,Debit,9399,BOISE,USA,83703,ID,1.406162464
3001,276-TA HUNTINGTON HUNTINGTON OR,0001,09-03-2026,08-03-2026,276-TA HUNTINGTON,25.3,Debit,5541,HUNTINGTON,USA,97909,OR,1.405555555
3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,0001,09-03-2026,06-03-2026,DTOPS SINGLE CROSSING,29.23,Debit,9399,INDIANAPOLIS,USA,46278,IN,1.405288461
3001,CENEX-TRI ENERGY COOPE STERLING ND,0001,09-03-2026,05-03-2026,CENEX-TRI ENERGY COOPE,8.01,Debit,5541,STERLING,USA,58572,ND,1.405263157
3001,IN *WEATHERLOGICS INC. LORETTE WEST MB,0001,09-03-2026,08-03-2026,IN *WEATHERLOGICS INC.,210,Debit,7392,LORETTE WEST,CAN,R5K 0A6,MB,0
3001,MNA*MICHELIN CANADA LAVAL QC,0001,09-03-2026,06-03-2026,MNA*MICHELIN CANADA,32238.67,Debit,5532,LAVAL,CAN,H7T 2P6,QC,0
3001,NV DOT-PERMITS CARSON CITY NV,0001,09-03-2026,06-03-2026,NV DOT-PERMITS,70.3,Debit,9399,CARSON CITY,USA,98712,NV,1.406
3001,PETRO #331 N LAS VEG LAS VEGAS NV,0001,09-03-2026,08-03-2026,PETRO #331 N LAS VEG,707.3,Debit,5541,LAS VEGAS,USA,89115,NV,1.4055762
3001,GLENMORE INN - LODGING CALGARY AB,0001,09-03-2026,05-03-2026,GLENMORE INN - LODGING,346.62,Debit,7011,CALGARY,CAN,T2C 2E6,AB,0
3001,PILOT 1014 GLENDIVE MT,0001,09-03-2026,06-03-2026,PILOT 1014,398.56,Debit,5541,GLENDIVE,USA,59330,MT,1.406103369
3001,PETRO #331 N LAS VEG LAS VEGAS NV,0001,09-03-2026,07-03-2026,PETRO #331 N LAS VEG,708.55,Debit,5541,LAS VEGAS,USA,89115,NV,1.40557429
3001,VCN*IDAHODOT BOISE ID,0001,09-03-2026,06-03-2026,VCN*IDAHODOT,216.01,Debit,9399,BOISE,USA,83703,ID,1.405583029
3001,Adobe San Jose CA,0001,09-03-2026,06-03-2026,Adobe,27.29,Debit,5734,San Jose,USA,95110,CA,0
3001,CCD ORION SALEM OR,0001,09-03-2026,06-03-2026,CCD ORION,217.82,Debit,9399,SALEM,USA,973015397,OR,1.405562366
3001,COFFEE CUP #8 VIVIAN SD,0001,09-03-2026,06-03-2026,COFFEE CUP #8,1002.05,Debit,5541,VIVIAN,USA,57576,SD,1.406089945
3001,CENEX-TRI ENERGY COOPE STERLING ND,0001,09-03-2026,05-03-2026,CENEX-TRI ENERGY COOPE,714.09,Debit,5541,STERLING,USA,58572,ND,1.404555378
3001,PETRO #331 N LAS VEG LAS VEGAS NV,0001,09-03-2026,08-03-2026,PETRO #331 N LAS VEG,702.79,Debit,5541,LAS VEGAS,USA,89115,NV,1.40558
3001,IN *BRANDZ MARKETINGIN STONY PLAIN AB,0001,09-03-2026,06-03-2026,IN *BRANDZ MARKETINGIN,184.79,Debit,7311,STONY PLAIN,CAN,T7Z 1V6,AB,0
3001,PZG**MT DEPT TRANSPORT HELENA MT,0001,09-03-2026,06-03-2026,PZG**MT DEPT TRANSPORT,120.88,Debit,9399,HELENA,USA,59601,MT,1.405581395
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,09-03-2026,06-03-2026,AB TRANSP 403-340-5075,240.5,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,CENEX-TRI ENERGY COOPE STERLING ND,0001,09-03-2026,05-03-2026,CENEX-TRI ENERGY COOPE,17.84,Debit,5541,STERLING,USA,58572,ND,1.404724409
3001,NV DOT-PERMITS CARSON CITY NV,0001,09-03-2026,06-03-2026,NV DOT-PERMITS,35.14,Debit,9399,CARSON CITY,USA,98712,NV,1.4056
3001,TOOT'N TOTUM #100 - PERRTYON TX,0001,09-03-2026,05-03-2026,TOOT'N TOTUM #100 -,967.22,Debit,5541,PERRTYON,USA,79070,TX,1.406088271
3001,FLYING J 893 AVOCA IA,0001,09-03-2026,06-03-2026,FLYING J 893,696.02,Debit,5542,AVOCA,USA,51521,IA,1.40610101
3001,GLENMORE INN CONVENTI CALGARY AB,0001,09-03-2026,05-03-2026,GLENMORE INN CONVENTI,20.13,Debit,7011,CALGARY,CAN,T2C 2E6,AB,0
3001,FTN TIRE F207 NORTH BATTLEF SK,0001,09-03-2026,07-03-2026,FTN TIRE F207,75.48,Debit,5532,NORTH BATTLEF,CAN,S9A3S8,SK,0
3001,PZG**MT DEPT TRANSPORT HELENA MT,0001,09-03-2026,06-03-2026,PZG**MT DEPT TRANSPORT,593.23,Debit,9399,HELENA,USA,59601,MT,1.405591754
3001,NDHP-E PERMIT BISMARCK ND,0001,09-03-2026,09-03-2026,NDHP-E PERMIT,39.36,Debit,9399,BISMARCK,USA,58505,ND,1.405714285
3001,MARATHON 209163 CLEARWATER MN,0001,09-03-2026,07-03-2026,MARATHON 209163,662.59,Debit,5541,CLEARWATER,USA,55320,MN,1.405579126
3001,TA/PETRO #331 LAS VEGAS NV,0001,09-03-2026,07-03-2026,TA/PETRO #331,68.51,Debit,5541,LAS VEGAS,USA,89115,NV,1.405621665
3001,BUDGET RENT-A-CAR DORVAL QC,0001,09-03-2026,06-03-2026,BUDGET RENT-A-CAR,189.69,Debit,3366,DORVAL,CAN,M9W 6Z9,QC,0
3001,PZG**MT DEPT TRANSPORT HELENA MT,0001,09-03-2026,06-03-2026,PZG**MT DEPT TRANSPORT,688.56,Debit,9399,HELENA,USA,59601,MT,1.406085358
3001,UDOT PURCHASES WEST VALLEY UT,0001,09-03-2026,07-03-2026,UDOT PURCHASES,84.37,Debit,9399,WEST VALLEY,USA,84119,UT,1.406166666
3001,NDHP-E PERMIT BISMARCK ND,0001,09-03-2026,08-03-2026,NDHP-E PERMIT,39.37,Debit,9399,BISMARCK,USA,58505,ND,1.406071428
3001,ESSO 7-ELEVEN 37797 CROSSFIELD AB,0001,09-03-2026,05-03-2026,ESSO 7-ELEVEN 37797,60.12,Debit,5542,CROSSFIELD,CAN,T0M0S0,AB,0
3001,PILOT 924 BUTTE MT,0001,09-03-2026,06-03-2026,PILOT 924,614.78,Debit,5541,BUTTE,USA,59701,MT,1.40607918
3001,NDHP-E PERMIT BISMARCK ND,0001,09-03-2026,07-03-2026,NDHP-E PERMIT,576.01,Debit,9399,BISMARCK,USA,58505,ND,1.404559863
3001,MNDOT OSOW PERMITS FEE ATLANTA GA,0001,09-03-2026,06-03-2026,MNDOT OSOW PERMITS FEE,1.39,Debit,9399,ATLANTA,USA,303285588,GA,1.404040404
3001,AB TRANSP 403-340-5075 EDMONTON AB,0001,09-03-2026,05-03-2026,AB TRANSP 403-340-5075,551,Debit,9399,EDMONTON,CAN,T5K2C3,AB,0
3001,FLYING J 1171 MESQUITE NV,0001,09-03-2026,08-03-2026,FLYING J 1171,943.48,Debit,5541,MESQUITE,USA,89027,NV,1.405577736
3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,0001,09-03-2026,06-03-2026,NIC*OVERSIZEWEIGHTPERM,79.15,Debit,9399,MADISON,USA,53703,WI,1.406111209
3001,PHILLIPS 66 - TRAVEL S DECLO ID,0001,09-03-2026,08-03-2026,PHILLIPS 66 - TRAVEL S,586.38,Debit,5541,DECLO,USA,83323,ID,1.405580325
3001,DUBOIS TRAVEL STOP DUBOIS ID,0001,09-03-2026,08-03-2026,DUBOIS TRAVEL STOP,44.64,Debit,5541,DUBOIS,USA,83423,ID,1.405541561
3001,CASEYS #3364 CARRINGTON ND,0001,09-03-2026,07-03-2026,CASEYS #3364,686.43,Debit,5541,CARRINGTON,USA,58421,ND,1.405581947
3001,PILOT 924 BUTTE MT,0001,09-03-2026,07-03-2026,PILOT 924,860.33,Debit,5541,BUTTE,USA,59701,MT,1.405584237
3001,MNDOT OSOW PERMITS SAINT PAUL MN,0001,09-03-2026,06-03-2026,MNDOT OSOW PERMITS,64.63,Debit,9399,SAINT PAUL,USA,551551800,MN,1.406222802
3001,DTA EPRO PERMITTING SY PHOENIX AZ,0001,09-03-2026,06-03-2026,DTA EPRO PERMITTING SY,105.46,Debit,9399,PHOENIX,USA,85007,AZ,1.406133333
3001,LOVE'S #0372 INSIDE ONTARIO OR,0001,09-03-2026,06-03-2026,LOVE'S #0372 INSIDE,1185.27,Debit,5541,ONTARIO,USA,97914,OR,1.406097633
3001,276-TA HUNTINGTON HUNTINGTON OR,0001,10-03-2026,09-03-2026,276-TA HUNTINGTON,567.37,Debit,5541,HUNTINGTON,USA,97909,OR,1.405598909
3001,TDOT OSOW PERMITS NASHVILLE TN,0001,10-03-2026,09-03-2026,TDOT OSOW PERMITS,1072.78,Debit,9399,NASHVILLE,USA,37243,TN,1.395032509
3001,AMZN Mktp CA*BP7FE50R1 TORONTO ON,0001,10-03-2026,10-03-2026,AMZN Mktp CA*BP7FE50R1,117.59,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,PETRO-CANADA 10543 SAULT STE MAR ON,0001,10-03-2026,09-03-2026,PETRO-CANADA 10543,7.9,Debit,5541,SAULT STE MAR,CAN,P6B0B9,ON,0
3001,LOVE'S #0448 INSIDE TACOMA WA,0001,10-03-2026,09-03-2026,LOVE'S #0448 INSIDE,902.44,Debit,5541,TACOMA,USA,98424,WA,1.395022414
3001,BC PERMIT CENTRE VICTORIA BC,0001,10-03-2026,08-03-2026,BC PERMIT CENTRE,30,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,CITGO HERITAGE RIDGECE WAUPUN WI,0001,10-03-2026,08-03-2026,CITGO HERITAGE RIDGECE,644.32,Debit,5541,WAUPUN,USA,53963,WI,1.405584642
3001,LOVE'S #0448 INSIDE TACOMA WA,0001,10-03-2026,09-03-2026,LOVE'S #0448 INSIDE,49.13,Debit,5541,TACOMA,USA,98424,WA,1.394946053
3001,276-TA HUNTINGTON HUNTINGTON OR,0001,10-03-2026,09-03-2026,276-TA HUNTINGTON,261.43,Debit,5541,HUNTINGTON,USA,97909,OR,1.405613205
3001,CCD ORION FEE SALEM OR,0001,10-03-2026,09-03-2026,CCD ORION FEE,0.27,Debit,9399,SALEM,USA,973015397,OR,1.421052631
3001,CASEYS #3364 CARRINGTON ND,0001,10-03-2026,08-03-2026,CASEYS #3364,1107.44,Debit,5541,CARRINGTON,USA,58421,ND,1.40557692
3001,TIM HORTONS #7287 STONY PLAIN AB,0001,10-03-2026,09-03-2026,TIM HORTONS #7287,20.39,Debit,5814,STONY PLAIN,CAN,T7Z 0M6,AB,0
3001,PILOT 195 WASCO OR,0001,10-03-2026,09-03-2026,PILOT 195,1405.58,Debit,5541,WASCO,USA,97065,OR,1.40558
3001,SUPER 8 MOTELS LEDUC AB,0001,10-03-2026,09-03-2026,SUPER 8 MOTELS,103.01,Debit,3709,LEDUC,CAN,T9E 7G1,AB,0
3001,SERVICE FEE FRANKLIN TN,0001,10-03-2026,09-03-2026,SERVICE FEE,25.2,Debit,9399,FRANKLIN,USA,37067,TN,1.394576646
3001,CCD ORION SALEM OR,0001,10-03-2026,09-03-2026,CCD ORION,11.24,Debit,9399,SALEM,USA,973015397,OR,1.405
3001,CAT SCALE COMPANY 5632846263 IA,0001,10-03-2026,09-03-2026,CAT SCALE COMPANY,20.74,Debit,5046,5632846263,USA,52773,IA,1.406101694
3001,TA/PETRO #331 LAS VEGAS NV,0001,10-03-2026,08-03-2026,TA/PETRO #331,19.79,Debit,5541,LAS VEGAS,USA,89115,NV,1.405539772
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,10-03-2026,09-03-2026,IA DOT MOTOR CARRIER S,180.62,Debit,9399,ANKENY,USA,50021,IA,1.405603112
3001,CLEARWATER CARWASH/pTJ ST. ALBERT AB,0001,11-03-2026,10-03-2026,CLEARWATER CARWASH/pTJ,27.3,Debit,7542,ST. ALBERT,CAN,T8N5E1,AB,0
3001,TEC TACOMA FIFE WA,0001,11-03-2026,10-03-2026,TEC TACOMA,316.03,Debit,5013,FIFE,USA,98424,WA,1.395029575
3001,CAT SCALE COMPANY 5632846263 IA,0001,11-03-2026,10-03-2026,CAT SCALE COMPANY,20.57,Debit,5046,5632846263,USA,52773,IA,1.394576271
3001,LOVE'S #0891 INSIDE JACKPOT NV,0001,11-03-2026,10-03-2026,LOVE'S #0891 INSIDE,1199.21,Debit,5541,JACKPOT,USA,89825,NV,1.39503042
3001,PETRO-CANADA 38983 ST ALBERT AB,0001,11-03-2026,10-03-2026,PETRO-CANADA 38983,13,Debit,5542,ST ALBERT,CAN,T8N3P8,AB,0
3001,AMZN Mktp CA*BP57821C1 TORONTO ON,0001,11-03-2026,10-03-2026,AMZN Mktp CA*BP57821C1,89.99,Debit,4816,TORONTO,CAN,M5J 2T3,ON,0
3001,O'REILLY 4325 LAS VEGAS NV,0001,11-03-2026,10-03-2026,O'REILLY 4325,57.38,Debit,5533,LAS VEGAS,USA,89118,NV,1.395088743
3001,Amazon.ca*BE2RG0RJ0 TORONTO ON,0001,11-03-2026,10-03-2026,Amazon.ca*BE2RG0RJ0,18.18,Debit,5399,TORONTO,CAN,M5J 2T3,ON,0
3001,LOVE'S #0355 INSIDE MEMPHIS IN,0001,11-03-2026,10-03-2026,LOVE'S #0355 INSIDE,258.29,Debit,5541,MEMPHIS,USA,47143,IN,1.395031055
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,11-03-2026,10-03-2026,WSDOT COMMERCIAL VEHIC,115.83,Debit,9399,TUMWATER,USA,98504,WA,1.405703883
3001,TXDMV OS PERMIT TPE AUSTIN TX,0001,11-03-2026,10-03-2026,TXDMV OS PERMIT TPE,299.9,Debit,9399,AUSTIN,USA,78731,TX,1.395013489
3001,TA/PETRO #331 LAS VEGAS NV,0001,11-03-2026,09-03-2026,TA/PETRO #331,30.77,Debit,5542,LAS VEGAS,USA,89115,NV,1.405664687
3001,MILWAUKEE TRUCK WASH MILWAUKEE WI,0001,11-03-2026,09-03-2026,MILWAUKEE TRUCK WASH,150.52,Debit,7542,MILWAUKEE,USA,53224,WI,1.394995366
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,11-03-2026,10-03-2026,KYTC MOTOR CARRIERS,87.01,Debit,9399,FRANKFORT,USA,40601,KY,1.394391025
3001,BEST WESTERN HOTELS CHATTANOOGA TN,0001,11-03-2026,08-03-2026,BEST WESTERN HOTELS,375.75,Debit,3502,CHATTANOOGA,USA,374192313,TN,1.405566154
3001,GLOBAL TRUCK WASH LAS VEGAS NV,0001,11-03-2026,10-03-2026,GLOBAL TRUCK WASH,69.75,Debit,7542,LAS VEGAS,USA,89139,NV,1.395
3001,CN TRAVEL PLAZA- DUR W DURANT OK,0001,11-03-2026,10-03-2026,CN TRAVEL PLAZA- DUR W,55.76,Debit,5541,DURANT,USA,74701,OK,1.394348587
3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,0001,11-03-2026,10-03-2026,WSDOT COMMERCIAL VEHIC,28.96,Debit,9399,TUMWATER,USA,98504,WA,1.405825242
3001,FLYING J 661 FRANKLIN KY,0001,11-03-2026,10-03-2026,FLYING J 661,20.57,Debit,5541,FRANKLIN,USA,42134,KY,1.394576271
3001,BB OF CUBA #84 CUBA MO,0001,11-03-2026,10-03-2026,BB OF CUBA #84,112.58,Debit,7542,CUBA,USA,654535108,MO,1.39504337
3001,KYTC MOTOR CARRIERS FRANKFORT KY,0001,11-03-2026,10-03-2026,KYTC MOTOR CARRIERS,87.05,Debit,9399,FRANKFORT,USA,40601,KY,1.395032051
3001,LOVE'S #0355 INSIDE MEMPHIS IN,0001,11-03-2026,10-03-2026,LOVE'S #0355 INSIDE,1116.02,Debit,5541,MEMPHIS,USA,47143,IN,1.395025
3001,SUREHIRE INC EDMONTON AB,0001,11-03-2026,10-03-2026,SUREHIRE INC,935.2,Debit,8099,EDMONTON,CAN,T6X0N9,AB,0
3001,JOLLY TRAVEL CENTER WICHITA FALLS TX,0001,11-03-2026,10-03-2026,JOLLY TRAVEL CENTER,951.82,Debit,5541,WICHITA FALLS,USA,76305,TX,1.3950373
3001,CN TRAVEL PLAZA- DUR W DURANT OK,0001,11-03-2026,10-03-2026,CN TRAVEL PLAZA- DUR W,878.27,Debit,5541,DURANT,USA,74701,OK,1.394411367
3001,SQ *TACOMA WWIT Tacoma WA,0001,11-03-2026,10-03-2026,SQ *TACOMA WWIT,139.5,Debit,4121,Tacoma,USA,98421,WA,1.395
3001,BC PERMIT CENTRE VICTORIA BC,0001,11-03-2026,09-03-2026,BC PERMIT CENTRE,40,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,Amazon.ca*BP9ZQ7QA1 TORONTO ON,0001,12-03-2026,12-03-2026,Amazon.ca*BP9ZQ7QA1,14.68,Debit,5399,TORONTO,CAN,M5J 2T3,ON,0
3001,BLACKJACKS ROADHOUSE W NISKU AB,0001,12-03-2026,11-03-2026,BLACKJACKS ROADHOUSE W,21,Debit,4784,NISKU,CAN,T9E8A2,AB,0
3001,CANADIAN TIRE #334 ST.ALBERT AB,0001,12-03-2026,10-03-2026,CANADIAN TIRE #334,29.38,Debit,5251,ST.ALBERT,CAN,T8N6M3,AB,0
3001,MCSD OSOW INDIANAPOLIS IN,0001,12-03-2026,11-03-2026,MCSD OSOW,315.14,Debit,9399,INDIANAPOLIS,USA,46241,IN,1.394424778
3001,TA #108 LAS VEGAS NV LAS VEGAS NV,0001,12-03-2026,10-03-2026,TA #108 LAS VEGAS NV,27.19,Debit,5541,LAS VEGAS,USA,89139,NV,1.395074397
3001,BC PERMIT CENTRE VICTORIA BC,0001,12-03-2026,10-03-2026,BC PERMIT CENTRE,129,Debit,9399,VICTORIA,CAN,V8W9T5,BC,0
3001,THE BERKLEY LAS VEGAS SAN FRANCISCO CA,0001,12-03-2026,12-03-2026,THE BERKLEY LAS VEGAS,209.21,Debit,7011,SAN FRANCISCO,USA,94104,CA,1.394733333
3001,BLACKJACKS ROADHOUSE W NISKU AB,0001,12-03-2026,11-03-2026,BLACKJACKS ROADHOUSE W,21,Debit,4784,NISKU,CAN,T9E8A2,AB,0
3001,TA # 176 NORTHBEND NORTH BEND WA,0001,12-03-2026,10-03-2026,TA # 176 NORTHBEND,27.36,Debit,5541,NORTH BEND,USA,98045,WA,1.395206527
3001,FLYING J 695 BEAVERDAM OH,0001,12-03-2026,11-03-2026,FLYING J 695,26.78,Debit,5541,BEAVERDAM,USA,45808,OH,1.39406559
3001,IA DOT MOTOR CARRIER S ANKENY IA,0001,12-03-2026,11-03-2026,IA DOT MOTOR CARRIER S,340.94,Debit,9399,ANKENY,USA,50021,IA,1.394437627
3001,SQ *2429188 ALBERTA LT EDMONTON AB,0001,12-03-2026,11-03-2026,SQ *2429188 ALBERTA LT,966,Debit,8999,EDMONTON,CAN,T5H 3S9,AB,0
